"country","year","paved","paved.note","paved.source","unpaved","unpaved.note","unpaved.source","total","total.note","total.source","paved.ratio","land_area_sqkm","population","road_length_per_sqkm","road_length_per_capita"
"Iran, Islamic Rep.",2006,125908,"includes 1429 km of expressways","CIA World Factbook (2008 to 2012)",47019,NA,"CIA World Factbook (2008 to 2012)",172927,NA,"CIA World Factbook (2008 to 2012)",72.809914009958,1628760,71275760,0.106170952135367,0.00242616844773034
"Iran, Islamic Rep.",2007,134522.5,NA,"linear interpolation",44889.25,NA,"linear interpolation",179411.75,NA,"linear interpolation",74.9797602442426,1628760,72319418,0.110152355165893,0.00248082402986152
"Iran, Islamic Rep.",2008,143137,NA,"linear interpolation",42759.5,NA,"linear interpolation",185896.5,NA,"linear interpolation",76.9982221289804,1628760,73318394,0.114133758196419,0.00253546879382001
"Iran, Islamic Rep.",2009,151751.5,NA,"linear interpolation",40629.75,NA,"linear interpolation",192381.25,NA,"linear interpolation",78.880608167376,1628760,74322685,0.118115161226946,0.00258845936472828
"Iran, Islamic Rep.",2010,160366,"includes 1948 km of expressways","CIA World Factbook (2013 to 2018)",38500,NA,"CIA World Factbook (2013 to 2018)",198866,NA,"CIA World Factbook (2013 to 2018)",80.6402301046936,1628760,75373855,0.122096564257472,0.0026383949713067
"Iran, Islamic Rep.",2011,164755.875,NA,"linear interpolation",37187.5,NA,"linear interpolation",201943.375,NA,"linear interpolation",81.585184460743,1628760,76342971,0.123985961713205,0.0026452124190975
"Iran, Islamic Rep.",2012,169145.75,NA,"linear interpolation",35875,NA,"linear interpolation",205020.75,NA,"linear interpolation",82.5017711621872,1628760,77324451,0.125875359168938,0.00265143492580374
"Iran, Islamic Rep.",2013,173535.625,NA,"linear interpolation",34562.5,NA,"linear interpolation",208098.125,NA,"linear interpolation",83.3912487198047,1628760,78458928,0.127764756624672,0.00265231924912357
"Iran, Islamic Rep.",2014,177925.5,NA,"linear interpolation",33250,NA,"linear interpolation",211175.5,NA,"linear interpolation",84.254802285303,1628760,79961672,0.129654154080405,0.00264095903347294
"Iran, Islamic Rep.",2015,182315.375,NA,"linear interpolation",31937.5,NA,"linear interpolation",214252.875,NA,"linear interpolation",85.0935489197053,1628760,81790841,0.131543551536138,0.00261952160389205
"Iran, Islamic Rep.",2016,186705.25,NA,"linear interpolation",30625,NA,"linear interpolation",217330.25,NA,"linear interpolation",85.908542414137,1628760,83306231,0.133432948991871,0.00260881145853304
"Iran, Islamic Rep.",2017,191095.125,NA,"linear interpolation",29312.5,NA,"linear interpolation",220407.625,NA,"linear interpolation",86.7007777067604,1622500,84505076,0.135844453004623,0.00260821758210122
"Iran, Islamic Rep.",2018,195485,NA,"CIA World Factbook (2019 to 2023)",28000,NA,"CIA World Factbook (2019 to 2023)",223485,NA,"CIA World Factbook (2019 to 2023)",87.4711949347831,1622500,85617562,0.137741140215716,0.00261027054239176
"Iraq",1999,38399,NA,"CIA World Factbook (2006 to 2007)",7151,NA,"CIA World Factbook (2006 to 2007)",45550,NA,"CIA World Factbook (2006 to 2007)",84.3007683863886,437370,23820734,0.104145231725999,0.00191219968284772
"Iraq",2000,38216.3333333333,NA,"linear interpolation",7117,NA,"linear interpolation",45333.3333333333,NA,"linear interpolation",84.3007352941176,437370,24628858,0.103649846430558,0.00184065917036565
"Iraq",2001,38033.6666666667,NA,"linear interpolation",7083,NA,"linear interpolation",45116.6666666667,NA,"linear interpolation",84.3007018840044,437370,25425663,0.103154461135118,0.00177445389198569
"Iraq",2002,37851,NA,"CIA World Factbook (2008 to 2012)",7049,NA,"CIA World Factbook (2008 to 2012)",44900,NA,"CIA World Factbook (2008 to 2012)",84.3006681514477,437370,26255343,0.102659075839678,0.00171012810611539
"Iraq",2003,40028.2,NA,"linear interpolation",NA,NA,NA,46372.3,NA,"linear interpolation",86.3192034900145,437370,27068823,0.106025333241878,0.00171312583483959
"Iraq",2004,42205.4,NA,"linear interpolation",NA,NA,NA,47844.6,NA,"linear interpolation",88.213507898488,437370,27858948,0.109391590644077,0.00171738717484953
"Iraq",2005,44382.6,NA,"linear interpolation",NA,NA,NA,49316.9,NA,"linear interpolation",89.9947076965503,437370,28698684,0.112757848046277,0.00171843768167209
"Iraq",2006,46559.8,NA,"linear interpolation",NA,NA,NA,50789.2,NA,"linear interpolation",91.6726390649981,437370,28905607,0.116124105448476,0.00175707086863805
"Iraq",2007,48737,NA,"linear interpolation",NA,NA,NA,52261.5,NA,"linear interpolation",93.2560297733513,437370,28660887,0.119490362850676,0.0018234432172319
"Iraq",2008,50914.2,NA,"linear interpolation",NA,NA,NA,53733.8,NA,"linear interpolation",94.7526510315667,437370,29218381,0.122856620252875,0.00183904097903303
"Iraq",2009,53091.4,NA,"linear interpolation",NA,NA,NA,55206.1,NA,"linear interpolation",96.1694450432108,434320,30289040,0.127109274267821,0.00182264277771762
"Iraq",2010,55268.6,NA,"linear interpolation",NA,NA,NA,56678.4,NA,"linear interpolation",97.5126326784101,434320,31264875,0.13049917111807,0.00181284588535857
"Iraq",2011,57445.8,NA,"linear interpolation",NA,NA,NA,58150.7,NA,"linear interpolation",98.7878047899681,434320,32378061,0.133889067968318,0.00179599080994998
"Iraq",2012,59623,"includes Kurdistan Region","CIA World Factbook (2013 to 2023)",NA,NA,NA,59623,NA,"CIA World Factbook (2013 to 2023)",100,434320,33864447,0.137278964818567,0.00176063704805219
"Iraq",2012,59623,"includes Kurdistan region","CIA World Factbook (2013 to 2023)",NA,NA,NA,59623,NA,"CIA World Factbook (2013 to 2023)",100,434320,33864447,0.137278964818567,0.00176063704805219
"Ireland",2002,95736,"including 125 km of expressways","CIA World Factbook (2006)",NA,NA,NA,95736,NA,"CIA World Factbook (2006)",100,68890,3931947,1.38969371461751,0.0243482427408101
"Ireland",2003,96602,"includes 200 km of expressways","CIA World Factbook (2007 to 2009)",NA,NA,NA,96602,NA,"CIA World Factbook (2007 to 2009)",100,68890,3996521,1.40226447960517,0.0241715231822878
"Ireland",2004,96488.8,NA,"linear interpolation",NA,NA,NA,96488.8,NA,"linear interpolation",100,68890,4070262,1.40062128030193,0.0237057958431177
"Ireland",2005,96375.6,NA,"linear interpolation",NA,NA,NA,96375.6,NA,"linear interpolation",100,68890,4159914,1.39897808099869,0.0231676904859091
"Ireland",2006,96262.4,NA,"linear interpolation",NA,NA,NA,96262.4,NA,"linear interpolation",100,68890,4273591,1.39733488169546,0.0225249444787767
"Ireland",2007,96149.2,NA,"linear interpolation",NA,NA,NA,96149.2,NA,"linear interpolation",100,68890,4398942,1.39569168239222,0.0218573466074342
"Ireland",2008,96036,"includes 423 km of expressways","CIA World Factbook (2010)",NA,NA,NA,96036,NA,"CIA World Factbook (2010)",100,68890,4489544,1.39404848308898,0.0213910365952533
"Ireland",2009,96036,NA,"linear interpolation",NA,NA,NA,96036,NA,"linear interpolation",100,68890,4535375,1.39404848308898,0.0211748752859466
"Ireland",2010,96036,"includes 1224 km of expressways","CIA World Factbook (2011 to 2013)",NA,NA,NA,96036,NA,"CIA World Factbook (2011 to 2013)",100,68890,4560155,1.39404848308898,0.0210598104669688
"Ireland",2010,96036,"includes 896 km of expressways","CIA World Factbook (2011 to 2013)",NA,NA,NA,96036,NA,"CIA World Factbook (2011 to 2013)",100,68890,4560155,1.39404848308898,0.0210598104669688
"Ireland",2011,96036,NA,"linear interpolation",NA,NA,NA,96036,NA,"linear interpolation",100,68890,4580084,1.39404848308898,0.0209681743828279
"Ireland",2012,96036,NA,"linear interpolation",NA,NA,NA,96036,NA,"linear interpolation",100,68890,4599533,1.39404848308898,0.0208795110286196
"Ireland",2013,96036,NA,"linear interpolation",NA,NA,NA,96036,NA,"linear interpolation",100,68890,4623816,1.39404848308898,0.0207698576240923
"Ireland",2014,96036,"includes 1224 km of expressways","CIA World Factbook (2014 to 2018)",NA,NA,NA,96036,NA,"CIA World Factbook (2014 to 2018)",100,68890,4657740,1.39404848308898,0.02061858326141
"Ireland",2015,96984.5,NA,"linear interpolation",NA,NA,NA,96984.5,NA,"linear interpolation",100,68890,4701957,1.4078168094063,0.0206264115133337
"Ireland",2016,97933,NA,"linear interpolation",NA,NA,NA,97933,NA,"linear interpolation",100,68890,4755335,1.42158513572362,0.0205943429852997
"Ireland",2017,98881.5,NA,"linear interpolation",NA,NA,NA,98881.5,NA,"linear interpolation",100,68890,4807388,1.43535346204093,0.0205686539135181
"Ireland",2018,99830,NA,"CIA World Factbook (2019 to 2023)",NA,NA,NA,99830,NA,"CIA World Factbook (2019 to 2023)",100,68890,4867316,1.44912178835825,0.0205102771219292
"Isle of Man",1999,800,NA,"CIA World Factbook (2006 to 2007)",NA,NA,NA,800,NA,"CIA World Factbook (2006 to 2007)",100,570,74668,1.40350877192982,0.0107140943911716
"Isle of Man",2000,NA,NA,NA,NA,NA,NA,766.666666666667,NA,"linear interpolation",NA,570,75562,1.34502923976608,0.0101461934129148
"Isle of Man",2001,NA,NA,NA,NA,NA,NA,733.333333333333,NA,"linear interpolation",NA,570,76398,1.28654970760234,0.00959885511837134
"Isle of Man",2002,NA,NA,NA,NA,NA,NA,700,NA,"linear interpolation",NA,570,77183,1.2280701754386,0.0090693546506355
"Isle of Man",2003,NA,NA,NA,NA,NA,NA,666.666666666667,NA,"linear interpolation",NA,570,77939,1.16959064327485,0.00855369797747811
"Isle of Man",2004,NA,NA,NA,NA,NA,NA,633.333333333333,NA,"linear interpolation",NA,570,78677,1.11111111111111,0.00804979006994844
"Isle of Man",2005,NA,NA,NA,NA,NA,NA,600,NA,"linear interpolation",NA,570,79415,1.05263157894737,0.00755524774916577
"Isle of Man",2006,NA,NA,NA,NA,NA,NA,566.666666666667,NA,"linear interpolation",NA,570,80228,0.994152046783626,0.00706320320420136
"Isle of Man",2007,NA,NA,NA,NA,NA,NA,533.333333333333,NA,"linear interpolation",NA,570,81100,0.935672514619883,0.00657624332100288
"Isle of Man",2008,NA,NA,NA,NA,NA,NA,500,NA,"CIA World Factbook (2008 to 2021)",NA,570,81997,0.87719298245614,0.00609778406527068
"Isle of Man",2009,NA,NA,NA,NA,NA,NA,543.357142857143,NA,"linear interpolation",NA,570,82915,0.953258145363409,0.00655318269139653
"Isle of Man",2010,NA,NA,NA,NA,NA,NA,586.714285714286,NA,"linear interpolation",NA,570,83828,1.02932330827068,0.00699902521489581
"Isle of Man",2011,NA,NA,NA,NA,NA,NA,630.071428571429,NA,"linear interpolation",NA,570,84350,1.10538847117794,0.00746972647980354
"Isle of Man",2012,NA,NA,NA,NA,NA,NA,673.428571428571,NA,"linear interpolation",NA,570,84338,1.18145363408521,0.00798487717788626
"Isle of Man",2013,NA,NA,NA,NA,NA,NA,716.785714285714,NA,"linear interpolation",NA,570,84144,1.25751879699248,0.00851856001955831
"Isle of Man",2014,NA,NA,NA,NA,NA,NA,760.142857142857,NA,"linear interpolation",NA,570,83896,1.33358395989975,0.00906053753626939
"Isle of Man",2015,NA,NA,NA,NA,NA,NA,803.5,NA,"linear interpolation",NA,570,83593,1.40964912280702,0.00961204885576544
"Isle of Man",2016,NA,NA,NA,NA,NA,NA,846.857142857143,NA,"linear interpolation",NA,570,83450,1.48571428571429,0.0101480784045194
"Isle of Man",2017,NA,NA,NA,NA,NA,NA,890.214285714286,NA,"linear interpolation",NA,570,83580,1.56177944862155,0.0106510443373329
"Isle of Man",2018,NA,NA,NA,NA,NA,NA,933.571428571429,NA,"linear interpolation",NA,570,83775,1.63784461152882,0.0111437950292024
"Isle of Man",2019,NA,NA,NA,NA,NA,NA,976.928571428571,NA,"linear interpolation",NA,570,83933,1.71390977443609,0.0116393858366622
"Isle of Man",2020,NA,NA,NA,NA,NA,NA,1020.28571428571,NA,"linear interpolation",NA,570,84046,1.78997493734336,0.0121396106213944
"Isle of Man",2021,NA,NA,NA,NA,NA,NA,1063.64285714286,NA,"linear interpolation",NA,570,84263,1.86604010025063,0.0126228932881912
"Isle of Man",2022,NA,NA,NA,NA,NA,NA,1107,NA,"CIA World Factbook (2022 to 2023)",NA,NA,84519,NA,0.0130976466829944
"Israel",2004,17446,"includes 144 km of expressways","CIA World Factbook (2007)",NA,NA,NA,17446,NA,"CIA World Factbook (2007)",100,21640,6809000,0.806192236598891,0.00256219709208401
"Israel",2005,17587.3333333333,NA,"linear interpolation",NA,NA,NA,17587.3333333333,NA,"linear interpolation",100,21640,6930100,0.812723351817622,0.00253781811710269
"Israel",2006,17728.6666666667,NA,"linear interpolation",NA,NA,NA,17728.6666666667,NA,"linear interpolation",100,21640,7053700,0.819254467036353,0.00251338541002122
"Israel",2007,17870,"includes 146 km of expressways","CIA World Factbook (2008 to 2009)",NA,NA,NA,17870,NA,"CIA World Factbook (2008 to 2009)",100,21640,7180100,0.825785582255083,0.00248882327544185
"Israel",2008,18290,"includes 146 km of expressways","CIA World Factbook (2012)",NA,NA,NA,18290,NA,"CIA World Factbook (2012)",100,21640,7308800,0.845194085027726,0.00250246278458844
"Israel",2009,18290,"includes 146 km of expressways","CIA World Factbook (2011)",NA,NA,NA,18290,NA,"CIA World Factbook (2011)",100,21640,7485600,0.845194085027726,0.00244335791386128
"Israel",2010,18428,NA,"linear interpolation",NA,NA,NA,18428,NA,"linear interpolation",100,21640,7623600,0.851571164510166,0.00241723070465397
"Israel",2011,18566,"includes 449 km of expressways","CIA World Factbook (2013 to 2018)",NA,NA,NA,18566,NA,"CIA World Factbook (2013 to 2018)",100,21640,7765800,0.857948243992606,0.00239073888073347
"Israel",2012,18730.8333333333,NA,"linear interpolation",NA,NA,NA,18730.8333333333,NA,"linear interpolation",100,21640,7910500,0.865565311152187,0.00236784442618461
"Israel",2013,18895.6666666667,NA,"linear interpolation",NA,NA,NA,18895.6666666667,NA,"linear interpolation",100,21640,8059500,0.873182378311768,0.00234452095870298
"Israel",2014,19060.5,NA,"linear interpolation",NA,NA,NA,19060.5,NA,"linear interpolation",100,21640,8215700,0.880799445471349,0.0023200092505812
"Israel",2015,19225.3333333333,NA,"linear interpolation",NA,NA,NA,19225.3333333333,NA,"linear interpolation",100,21640,8380100,0.88841651263093,0.00229416514520511
"Israel",2016,19390.1666666667,NA,"linear interpolation",NA,NA,NA,19390.1666666667,NA,"linear interpolation",100,21640,8546000,0.896033579790511,0.0022689172322334
"Israel",2017,19555,NA,"CIA World Factbook (2019 to 2022)",NA,NA,NA,19555,NA,"CIA World Factbook (2019 to 2022)",100,21640,8713300,0.903650646950092,0.00224427025352048
"Israel",2018,19764,NA,"linear interpolation",NA,NA,NA,19764,NA,"linear interpolation",100,21640,8882800,0.913308687615527,0.00222497410726348
"Israel",2019,19973,NA,"linear interpolation",NA,NA,NA,19973,NA,"linear interpolation",100,21640,9054000,0.922966728280961,0.00220598630439585
"Israel",2020,20182,NA,"linear interpolation",NA,NA,NA,20182,NA,"linear interpolation",100,21640,9215100,0.932624768946396,0.00219010102983147
"Israel",2021,20391,NA,"CIA World Factbook (2023)",NA,NA,NA,20391,NA,"CIA World Factbook (2023)",100,21640,9371400,0.94228280961183,0.0021758755362059
"Italy",2004,484688,"includes 6621 km of expressways","CIA World Factbook (2007)",NA,NA,NA,484688,NA,"CIA World Factbook (2007)",100,295718,57685327,1.63902095915703,0.00840227533077866
"Italy",2005,487700,"includes 6700 km of expressways","CIA World Factbook (2008 to 2009)",NA,NA,NA,487700,NA,"CIA World Factbook (2008 to 2009)",100,295718,57969484,1.64920633847111,0.00841304711285683
"Italy",2006,487700,NA,"linear interpolation",NA,NA,NA,487700,NA,"linear interpolation",100,295718,58143979,1.64920633847111,0.00838779884672152
"Italy",2007,487700,"includes 6700 km of expressways","CIA World Factbook (2010 to 2023)",NA,NA,NA,487700,NA,"CIA World Factbook (2010 to 2023)",100,295718,58438310,1.64920633847111,0.00834555277180329
"Jamaica",1999,13009,NA,"CIA World Factbook (2006)",5610,NA,"CIA World Factbook (2006)",18700,NA,"CIA World Factbook (2006)",69.5668449197861,10830,2596271,1.72668513388735,0.00720263793725693
"Jamaica",2000,13484.4,NA,"linear interpolation",5610,NA,"linear interpolation",19159.2,NA,"linear interpolation",70.3808092195916,10830,2612205,1.76908587257618,0.0073344932729246
"Jamaica",2001,13959.8,NA,"linear interpolation",5610,NA,"linear interpolation",19618.4,NA,"linear interpolation",71.1566692492762,10830,2625405,1.811486611265,0.00747252328688336
"Jamaica",2002,14435.2,NA,"linear interpolation",5610,NA,"linear interpolation",20077.6,NA,"linear interpolation",71.8970394867913,10830,2638244,1.85388734995383,0.00761021346016517
"Jamaica",2003,14910.6,NA,"linear interpolation",5610,NA,"linear interpolation",20536.8,NA,"linear interpolation",72.6043005726306,10830,2651027,1.89628808864266,0.0077467336243652
"Jamaica",2004,15386,"includes 33 km of expressways","CIA World Factbook (2007)",5610,NA,"CIA World Factbook (2007)",20996,NA,"CIA World Factbook (2007)",73.2806248809297,10830,2664024,1.93868882733149,0.00788131037858518
"Jamaica",2005,15937,"includes 33 km of expressways","CIA World Factbook (2008 to 2010)",5615,NA,"CIA World Factbook (2008 to 2010)",22121,"includes 44 km of expressways","CIA World Factbook (2012)",72.0446634419782,10830,2676863,2.04256694367498,0.00826377741408507
"Jamaica",2006,15972.1666666667,NA,"linear interpolation",5674.66666666667,NA,"linear interpolation",22121,NA,"linear interpolation",72.2036375691274,10830,2689660,2.04256694367498,0.0082244595971238
"Jamaica",2007,16007.3333333333,NA,"linear interpolation",5734.33333333333,NA,"linear interpolation",22121,NA,"linear interpolation",72.3626116962765,10830,2701221,2.04256694367498,0.0081892595977893
"Jamaica",2008,16042.5,NA,"linear interpolation",5794,NA,"linear interpolation",22121,"includes 44 km of expressways","CIA World Factbook (2011)",72.5215858234257,10830,2711373,2.04256694367498,0.00815859713879278
